address,lat_truth,lon_truth,bbox_nom_s,bbox_nom_w,bbox_nom_n,bbox_nom_e,country0,bbox0_s,bbox0_w,bbox0_n,bbox0_e,admin1,bbox1_s,bbox1_w,bbox1_n,bbox1_e,admin2,bbox2_s,bbox2_w,bbox2_n,bbox2_e,gpt35_lat,gpt35_lon,gpt35_s,gpt35_w,gpt35_n,gpt35_e,gpt4_lat,gpt4_lon,gpt4_s,gpt4_w,gpt4_n,gpt4_e,ds_lat,ds_lon,ds_s,ds_w,ds_n,ds_e,dist_gpt35_km,dist_gpt4_km,dist_ds_km,iou_gpt35,iou_gpt4,iou_ds
"""Дольче Вита"", Sverdlovsk, Russia",58.2849702,59.7710371,58.2849202,59.7709871,58.2850202,59.7710871,Russia,41.188865663,-179.99999999999994,81.85624700000005,180.0000000000001,Sverdlovsk,56.08064270000017,57.25418853700012,61.97436904900013,66.20344543400012,Kushva gorsovet,57.989681244,58.852886200000114,58.57017898600003,59.92628478900019,58.285,59.775,58.28,59.77,58.29,59.77,58.2856,59.7702,58.28,59.77,58.29,59.77,58.285,59.77,58.28,59.77,58.29,59.77,0.2316733219315219,0.08543191203704086,0.06071372849899022,0.4988833319175415,0.4988833319175415,0.4988833319175415
"Hope Hospital, Punjab, India",29.926641,75.545385,29.926591,75.545335,29.926691,75.545435,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Punjab,27.69840049700008,69.26175689700011,34.02439498900014,76.93139648300019,Mansa,29.54617118900012,75.15783691300004,30.211990357000104,75.76583862300009,29.933,75.558,29.93,75.55,29.93,75.55,29.9327,75.5502,29.9322,75.5497,29.9332,75.5507,30.7333,76.7794,29.93,75.55,29.93,75.55,1.4063377533871941,0.8180522240542307,148.56592333025208,0.42599329046225043,0.32820579070118944,0.42599329046225043
"Shruvin Hospital, Narmada, Gujarat, India",21.8700642,73.5079417,21.8700142,73.5078917,21.8701142,73.5079917,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Gujarat,20.120798111000113,68.18624900000009,24.705789566000192,74.47891998200004,Narmada,21.703660965000097,73.30731964200004,21.98110008300017,73.9491806040001,21.874,73.511,21.87,73.51,21.87,73.51,21.8701,73.5102,21.8696,73.5097,21.8706,73.5107,21.87,73.51,21.87,73.51,21.87,73.51,0.5395608554817833,0.2330732285558767,0.2125207711913754,0.6361844179372395,0.6687208806394404,0.6361844179372395
"Burger King, Mato Grosso, Brazil",-15.611956,-56.073019,-15.612006,-56.073069,-15.611906,-56.072969,Brazil,-33.74631599999998,-73.98970794799999,5.264877796000064,-28.847639913999956,Mato Grosso,-18.041598239999814,-61.63338298199989,-7.349028380999925,-50.22481054399998,Cuiabá,-16.537056722999978,-56.30197038499995,-15.070064344999878,-55.127267075999896,-15.61,-56.07,-15.61,-56.07,-15.61,-56.07,-15.6101,-56.0702,-15.6111,-56.0712,-15.6091,-56.0692,-15.61,-56.07,-15.61,-56.07,-15.61,-56.07,0.3896626407175153,0.36569459733927934,0.3896626407175153,0.5757715515584083,0.6211631256074768,0.5757715515584083
"Grido, Buenos Aires, Argentina",-34.608451,-58.422918,-34.608501,-58.422968,-34.608401,-58.422868,Argentina,-55.06153099999989,-73.56056499999994,-21.781371169999943,-53.59183502099995,Ciudad de Buenos Aires,-34.70904922499989,-58.531269073999965,-34.53180694499997,-58.33514022899993,Distrito Federal,-34.70904922499989,-58.531269073999965,-34.53180694499997,-58.33514022899993,-34.61,-58.42,-34.61,-58.42,-34.61,-58.42,-34.6101,-58.4201,-34.611,-58.421,-34.609,-58.419,-34.61,-58.42,-34.61,-58.42,-34.61,-58.42,0.3177782954047987,0.316437696024371,0.3177782954047987,0.5819121845820459,0.6330101986584143,0.5819121845820459
"Weskar Lodge, Magallanes y Antártica Chilena, Chile",-51.7133574,-72.5055387,-51.7134074,-72.5055887,-51.7133074,-72.5054887,Chile,-55.9800016879999,-109.45491613699994,-17.49858952799991,-66.41821399999998,Magallanes y Antártica Chilena,-55.9800016879999,-75.72191999999995,-48.5956349999999,-66.41821399999998,Última Esperanza,-52.82254900099991,-75.72191999999995,-48.5956349999999,-71.63490899999982,-51.721,-72.52,-51.71,-72.51,-51.71,-72.51,-51.7131,-72.5107,-51.7136,-72.5112,-51.7126,-72.5102,-51.71,-72.51,-51.71,-72.51,-51.71,-72.51,1.3094604411377635,0.35674362798452464,0.483583209566422,0.4330708986319948,0.4905608987150423,0.4330708986319948
"ГИБДД, Arkhangel'sk, Russia",64.5332719,40.5715368,64.5332219,40.5714868,64.5333219,40.5715868,Russia,41.188865663,-179.99999999999994,81.85624700000005,180.0000000000001,Arkhangel'sk,60.66978073100012,35.500519000000054,81.85624700000005,69.07447800000017,Arkhangel'sk,64.47708100000011,40.546383000000105,64.57531000000012,40.76204600000011,64.537,40.573,64.53,40.57,64.54,40.58,64.5341,40.5378,64.5341,40.5378,64.5341,40.5378,64.53,40.57,64.53,40.57,64.53,40.57,0.4204067372743147,1.6156376731121032,0.3711653288856158,0.6069379737275348,0.0,0.5606027733050093
"煤建校, Jiangsu, China",34.202044,117.1814264,34.201994,117.1813764,34.202094,117.1814764,China,18.15930600000013,73.55770111200007,53.56085968000019,134.77392578100023,Jiangsu,30.767185211000022,116.35635376000003,35.12635400000005,121.92930603000023,Xuzhou,34.02707672200006,116.80567169200016,34.59463882500012,117.71546173200022,34.2,117.18,34.2,117.18,34.2,117.18,34.2041,117.1862,34.2031,117.1852,34.2051,117.1872,34.2,117.18,34.2,117.18,34.2,117.18,0.26242254677862453,0.49495986826117,0.26242254677862453,0.6371186711392043,0.49912657738297406,0.6371186711392043
"Gian Sagar, Punjab, India",30.5305271,76.6775288,30.5304771,76.6774788,30.5305771,76.6775788,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Punjab,27.69840049700008,69.26175689700011,34.02439498900014,76.93139648300019,Patiala,30.28392982500003,76.47648620600006,30.68144989000001,76.80485534600007,30.53,76.68,30.53,76.68,30.53,76.68,30.5326,76.6847,30.5306,76.6827,30.5346,76.6867,30.53,76.68,30.53,76.68,30.53,76.68,0.24383787235952467,0.7244852505747529,0.24383787235952467,0.6096611074466559,0.40346735851354626,0.6096611074466559
"Police municipale, Hauts-de-France, France",50.6295894,3.0728513,50.6292583,3.0726105,50.6298719,3.0731588,France,41.33375200000012,-5.143750999999895,51.089397432000055,9.560416222000129,Hauts-de-France,48.83847427300009,1.3797229530001118,51.089397432000055,4.255733968000072,Nord,50.60077285800008,2.969295024000189,50.66122818100007,3.1248726840000245,50.6296,3.0708,50.63,3.07,50.63,3.07,50.62925,3.057256,50.62915,3.05715,50.62935,3.05736,50.63,3.07,50.63,3.07,50.63,3.07,0.14469205967326296,1.1006567578796156,0.20623129142189403,0.5859937411270302,0.06534322261267225,0.5859937411270302
"Landhuis Brakkeput Mei Mei, Curaçao",12.0893934,-68.8627963,12.0892447,-68.862942,12.0895421,-68.8626506,Curaçao,11.978194999000152,-69.16263599999996,12.39291800000018,-68.63930500099997,,-89.99999999999989,-179.99999999999994,47.01562118500004,180.0000000000001,,11.978194999000152,-69.16263599999996,12.39291800000018,-68.63930500099997,12.1094,-68.8983,12.09,-68.86,12.09,-68.86,12.0921,-68.8647,12.0911,-68.8657,12.0931,-68.8637,12.09,-68.86,12.09,-68.86,12.09,-68.86,4.4552899166333075,0.3652673878094919,0.3114302537276152,0.5893752204772201,0.6253477176246717,0.5893752204772201
"EGB 5 ""Abraham Lincoln"", Buenos Aires, Argentina",-34.7447827,-58.2407167,-34.7448327,-58.2407667,-34.7447327,-58.2406667,Argentina,-55.06153099999989,-73.56056499999994,-21.781371169999943,-53.59183502099995,Buenos Aires,-41.03541599999994,-63.39385604899985,-33.26013946499995,-56.66736221299993,Quilmes,-34.80447387599992,-58.34779357899998,-34.67967605599995,-58.191806792999955,-34.6037,-58.3816,-34.74,-58.24,-34.74,-58.24,-34.7398,-58.2437,-34.74,-58.24,-34.74,-58.24,-34.74,-58.24,-34.74,-58.24,-34.74,-58.24,20.299823193972255,0.6174763200509962,0.5358286825221448,0.4757384991379902,0.4757384991379902,0.4757384991379902
"Gardner Heights, Connecticut, United States",41.28593,-73.0953863,41.28588,-73.0954363,41.28598,-73.0953363,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,Connecticut,40.98001100000016,-73.72972099999998,42.049732208000194,-71.78823852599999,Fairfield,40.98001100000016,-73.72972099999998,41.66756057700019,-73.06503299999991,41.2905,-73.1005,41.29,-73.1,41.29,-73.1,41.2901,-73.1004,41.2886,-73.102,41.2916,-73.0988,41.29,-73.1,41.29,-73.1,41.29,-73.1,0.6639109605187842,0.6248866749893283,0.5944846616542728,0.39714527142354517,0.41317678443739675,0.39714527142354517
"Tanka-Skellefteå, Västerbotten, Sweden",64.73021,20.9736999,64.73016,20.9736499,64.73026,20.9737499,Sweden,55.336250306000125,10.96138900000011,69.05903625600007,24.17239600000005,Västerbotten,63.40833299999997,14.3269252770001,66.33600616400014,21.61614600000013,Skellefteå,64.27014200000008,19.358428998000136,65.37365000000017,21.61614600000013,64.75,20.95,64.73,20.97,64.73,20.97,64.7303,20.9687,64.7298,20.9682,64.7308,20.9692,64.73,20.97,64.73,20.97,64.73,20.97,2.4712398752730107,0.2375408305080222,0.17716945552219016,0.5355862756041269,0.4994614778773506,0.5355862756041269
"باطری سازی وتست موتور بهزاد تاروردیزاده, West Azarbaijan, Iran",39.3425038,45.0730399,39.3424538,45.0729899,39.3425538,45.0730899,Iran,25.058748000000097,44.04726410000018,39.77722167900015,63.317459107000104,West Azarbaijan,35.972785951000105,44.04726410000018,39.77722167900015,47.332397461000085,Maku,38.84804534900013,44.31383514400005,39.77722167900015,45.488258361000135,39.3412,45.0715,39.34,45.07,39.34,45.07,39.34,45.07,39.3395,45.0695,39.3405,45.0705,39.34,45.07,39.34,45.07,39.34,45.07,0.1963525430884012,0.3819066181059195,0.3819066181059195,0.546530414443043,0.559892343718033,0.546530414443043
"IGA, Tasmania, Australia",-42.698212,147.2531463,-42.6984208,147.2528281,-42.6980137,147.2533288,Australia,-55.116942998999946,112.92111200000012,-9.14217599999995,159.10922200000027,Tasmania,-55.116942998999946,143.81895400000008,-39.20366299999995,158.94999700000028,Brighton,-42.79807699999998,147.09169011400002,-42.65537643399989,147.3929750000001,-42.7,147.25,-42.7,147.25,-42.7,147.25,-42.7001,147.2502,-42.701,147.249,-42.699,147.251,-42.7,147.25,-42.7,147.25,-42.7,147.25,0.3250175122450244,0.31944318909163977,0.3250175122450244,0.5680995016500302,0.6048727284099384,0.5680995016500302
"Pizzaria Dom Dirão, São Paulo, Brazil",-21.2975446,-50.3422976,-21.2975946,-50.3423476,-21.2974946,-50.3422476,Brazil,-33.74631599999998,-73.98970794799999,5.264877796000064,-28.847639913999956,São Paulo,-25.357999777999964,-53.11011153199996,-19.779655794999883,-44.16136516399996,Birigui,-21.468112446999953,-50.466550820999885,-21.060273676999884,-50.23927691799997,-23.5505,-46.6333,-21.3,-50.34,-21.3,-50.34,-21.30013,-50.34013,-21.30113,-50.34113,-21.29913,-50.33913,-23.5505,-46.6333,-21.3,-50.34,-21.3,-50.34,456.1411924867476,0.3647952028588608,456.1411924867476,0.5925713423679041,0.6171439163950103,0.5925713423679041
"Chaudhuri Diagnostics & Hospital, West Bengal, India",23.479302,86.673018,23.479252,86.672968,23.479352,86.673068,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,West Bengal,21.539446000000112,85.82636260999999,27.221031190000076,89.87754821800002,Puruliya,22.701520920000178,85.82636260999999,23.69722938500007,86.89406585700016,22.5726,88.3639,22.5725,88.3638,22.5727,88.364,23.4787,86.6696,23.4782,86.6691,23.4792,86.6701,23.48,86.67,23.48,86.67,23.48,86.67,200.2637403860436,0.35496610848334786,0.3174349732782118,0.0,0.5926732407780836,0.57583211622732
"Газпромнефть, Sverdlovsk, Russia",56.7362132,60.7043964,56.7361632,60.7043464,56.7362632,60.7044464,Russia,41.188865663,-179.99999999999994,81.85624700000005,180.0000000000001,Sverdlovsk,56.08064270000017,57.25418853700012,61.97436904900013,66.20344543400012,Ekaterinburg gorsovet,56.615539550000165,60.17131805400015,56.99863815400005,60.95230865500008,56.838923,60.60825,56.74,60.7,56.74,60.7,56.8389,60.6057,56.7389,60.5057,56.9389,60.7057,56.74,60.7,56.74,60.7,56.74,60.7,12.834592522403067,12.903932776316086,0.4991912053299766,0.41792062001274277,0.00453166780922548,0.41792062001274277
"Rafiganj, Bihar, India",24.8366485,84.5925555,24.6923055,84.4768381,24.9812734,84.7358313,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Bihar,24.287040711000145,83.3160705570001,27.850713327000108,88.2919158900001,Aurangabad,24.481399536000023,83.99221038799999,25.129592895000087,84.74674987800012,24.83,84.61,24.69,84.48,24.98,84.74,24.8172,84.6346,24.69,84.48,24.98,84.74,24.83,84.61,24.69,84.48,24.98,84.74,1.9093106620810485,4.762382755487724,1.9093106620810485,0.0049382716049331775,0.0049382716049331775,0.0049382716049331775
"Turntable TaxiPark, Western, Gambia",13.4069771,-16.7286155,13.4069271,-16.7286655,13.4070271,-16.7285655,Gambia,13.064655303000166,-16.817362000999935,13.826889991000144,-13.790927887999883,Western,-18.60082099999994,-170.84400164099998,13.452415000000144,178.46777300000008,Kombo Saint Mary,13.33025100000009,-16.817362000999935,13.452415000000144,-16.58182699999992,13.411,-16.731,13.41,-16.73,13.41,-16.73,13.4103,-16.7297,13.4098,-16.7302,13.4108,-16.7292,13.41,-16.73,13.41,-16.73,13.41,-16.73,0.5163539978458467,0.38766317728453653,0.36798110336100814,0.5755353938263094,0.5986475766337074,0.5755353938263094
"Oasis, Tarapacá, Chile",-20.2638616,-69.786805,-20.2639116,-69.786855,-20.2638116,-69.786755,Chile,-55.9800016879999,-109.45491613699994,-17.49858952799991,-66.41821399999998,Tarapacá,-21.63021199899993,-70.28544969099994,-18.93666603199995,-68.40488764299988,Tamarugal,-21.63021199899993,-70.10792998299996,-19.91432299999991,-68.85968107599996,-20.26,-69.79,-20.26,-69.79,-20.26,-69.79,-20.2597,-69.7886,-20.2607,-69.7896,-20.2587,-69.7876,-20.26,-69.79,-20.26,-69.79,-20.26,-69.79,0.5435567859842553,0.49919612412667724,0.5435567859842553,0.4686096288474763,0.544680541801167,0.4686096288474763
"Short Hills Parking, Ontario, Canada",43.102087,-79.2722029,43.102037,-79.2722529,43.102137,-79.2721529,Canada,41.67692566000011,-141.0068659999999,83.11042000000009,-52.618888854999966,Ontario,41.67692566000011,-95.15598299999994,56.86972000000014,-74.34604644799998,Niagara,43.02662658700018,-79.28720855699993,43.1412124630001,-79.16845702999996,43.1,-79.27,43.1,-79.27,43.1,-79.27,43.1003,-79.2677,43.0998,-79.2682,43.1008,-79.2672,43.1,-79.27,43.1,-79.27,43.1,-79.27,0.2929869414921556,0.4160962614623218,0.2929869414921556,0.6212712860845697,0.5140645354124872,0.6212712860845697
"Alepa, Southern Finland, Finland",60.1689007,24.9321011,60.1688507,24.9320511,60.1689507,24.9321511,Finland,59.720970000000136,20.55120658900006,70.09145355200013,31.58279991200004,Southern Finland,59.75236100000001,22.796389000000033,61.8655395510001,30.14630889900019,Uusimaa,60.095832999000095,24.835932000000128,60.28781890200008,25.195833000000164,60.1705,24.9354,60.17,24.93,60.17,24.93,60.1701,24.9306,60.1696,24.9301,60.1706,24.9311,60.17,24.93,60.17,24.93,60.17,24.93,0.2547936388239417,0.1570914265010774,0.16866581674675762,0.6333945524297886,0.7224194768891737,0.6333945524297886
"Ye Olde Talbot Inn, Wales, United Kingdom",53.0977056,-3.0494551,53.0976556,-3.0495051,53.0977556,-3.0494051,United Kingdom,49.86531000000008,-8.649995999999874,60.84548000000012,1.7643926980000515,Wales,51.38047063800008,-5.481771999999921,53.43008761200019,-2.6498672189999297,Flintshire,53.072141522000095,-3.1411786809999285,53.12836400700013,-3.0271433379999735,52.6286,-2.4921,52.6285,-2.4922,52.6287,-2.492,53.1391,-3.0497,53.1381,-3.0507,53.1401,-3.0487,52.5163,-3.3115,53.1,-3.05,53.1,-3.05,64.19318503155259,4.602876286884878,67.0057858778851,0.0,0.0,0.6209121386550202
"Knox Presbyterian, Victoria, Australia",-37.8471823,145.2337573,-37.8472323,145.2337073,-37.8471323,145.2338073,Australia,-55.116942998999946,112.92111200000012,-9.14217599999995,159.10922200000027,Victoria,-39.159191000999954,140.96168518000002,-33.98042697899996,149.9766850000001,Knox,-37.96486663799993,145.19084167500023,-37.83303451499995,145.3476257320001,-37.8146,144.9631,-37.85,145.23,-37.85,145.23,-37.85013,145.23019,-37.85063,145.22969,-37.84963,145.23069,-37.85,145.23,-37.85,145.23,-37.85,145.23,24.04484116759591,0.45336515830059426,0.4549748192955711,0.4917123923040294,0.5084436618660335,0.4917123923040294
"Escuela Primaria N° 40 ""Nuestra Señora de las Mercedes"", Buenos Aires, Argentina",-38.5340282,-58.7055135,-38.5340782,-58.7055635,-38.5339782,-58.7054635,Argentina,-55.06153099999989,-73.56056499999994,-21.781371169999943,-53.59183502099995,Buenos Aires,-41.03541599999994,-63.39385604899985,-33.26013946499995,-56.66736221299993,Necochea,-38.73625183099995,-59.67181777999991,-37.61964034999994,-58.62861633299991,-38.53,-58.71,-38.53,-58.71,-38.53,-58.71,-38.5301,-58.7102,-38.5305,-58.7106,-38.5297,-58.7098,-34.6037,-58.3816,-38.53,-58.71,-38.53,-58.71,0.5940740283377884,0.5974671180764681,437.9878599415407,0.40413338988363956,0.4102249598882332,0.40413338988363956
"Del Rey, Chubut, Argentina",-42.7702226,-65.0300831,-42.7702726,-65.0301331,-42.7701726,-65.0300331,Argentina,-55.06153099999989,-73.56056499999994,-21.781371169999943,-53.59183502099995,Chubut,-46.00689699999987,-72.18819597299995,-41.99641799799997,-63.582637999999974,Biedma,-42.87958099999997,-65.9736480709999,-41.99760399999985,-63.582637999999974,-42.77,-65.03,-42.77,-65.03,-42.77,-65.03,-42.77,-65.03,-42.7705,-65.0305,-42.7695,-65.0295,-42.77,-65.03,-42.77,-65.03,-42.77,-65.03,0.0256646110782492,0.0256646110782492,0.0256646110782492,0.6400000000001137,0.7225000000002416,0.6400000000001137
"Kraaifontein SAPS, Western Cape, South Africa",-33.8569556,18.7270979,-33.8570056,18.7270479,-33.8569056,18.7271479,South Africa,-34.83514022799989,16.451891000000046,-22.125030516999914,32.891251000000125,Western Cape,-34.83514022799989,17.75847244400012,-30.43025970399998,24.22241020200005,City of Cape Town,-33.876037597999925,18.704603195999994,-33.846965790999946,18.731683730000157,-33.86,18.73,-33.86,18.73,-33.86,18.73,-33.8601,18.7316,-33.8611,18.7306,-33.8591,18.7326,-33.86,18.73,-33.86,18.73,-33.86,18.73,0.43174908643705073,0.5432016426281706,0.43174908643705073,0.5248656065532395,0.46521007398158765,0.5248656065532395
"Farma Conde, São Paulo, Brazil",-23.6221107,-46.6401881,-23.6221607,-46.6402381,-23.6220607,-46.6401381,Brazil,-33.74631599999998,-73.98970794799999,5.264877796000064,-28.847639913999956,São Paulo,-25.357999777999964,-53.11011153199996,-19.779655794999883,-44.16136516399996,São Paulo,-24.00843099899987,-46.826198999999974,-23.35629299899983,-46.36508399999991,-23.6275,-46.6408,-23.63,-46.65,-23.62,-46.64,-23.6201,-46.6402,-23.621,-46.641,-23.619,-46.639,-23.62,-46.64,-23.62,-46.64,-23.62,-46.64,0.6024963998603575,0.22358292595653137,0.23548018255653244,0.48114965642474367,0.7238398962263062,0.6327700940235763
"Casa dos Caldos Itapaci, Goiás, Brazil",-14.9547945,-49.5532486,-14.9548445,-49.5532986,-14.9547445,-49.5531986,Brazil,-33.74631599999998,-73.98970794799999,5.264877796000064,-28.847639913999956,Goiás,-19.498363708999932,-53.24856240899993,-12.394973308999852,-45.90715532899998,Itapaci,-15.08633795899982,-49.85918647999995,-14.755093425999917,-49.40855087199998,-14.95,-49.55,-14.95,-49.55,-14.95,-49.55,-14.9521,-49.5516,-14.9531,-49.5526,-14.9511,-49.5506,-14.95,-49.55,-14.95,-49.55,-14.95,-49.55,0.6371970529640749,0.34804635905005726,0.6371970529640749,0.4223752149045513,0.6414376963460526,0.4223752149045513
"Station Road Dairy, Auckland, New Zealand",-37.021981,174.8947215,-37.022031,174.8946715,-37.021931,174.8947715,New Zealand,-52.62083400099988,-178.82695000099997,-29.23166299999997,179.06582600000002,Auckland,-37.29255299999994,174.16183500000022,-35.89746099999991,175.55064400000003,Auckland,-37.29255299999994,174.16183500000022,-35.89746099999991,175.55064400000003,-37.0201,174.8895,-37.02,174.89,-37.02,174.89,-37.0217,174.8898,-37.022,174.889,-37.021,174.891,-36.8485,174.7633,-37.02,174.89,-37.02,174.89,0.5085641182856359,0.4380401957820487,22.55107349698147,0.4789964467998207,0.5239641199260445,0.4789964467998207
"Tokko, Sakha, Russia",59.1196592,119.8708951,57.9544108,119.5337176,59.8544933,120.3881436,Russia,41.188865663,-179.99999999999994,81.85624700000005,180.0000000000001,Sakha,55.50091552700002,105.5234832770002,76.75416600000017,162.77296400000012,Olekminskiy rayon,56.67269516100015,116.93031311000004,62.03648757900015,128.16467285200008,58.9,120.0,57.95,119.53,59.85,120.39,58.595,120.233,57.95,119.53,59.85,120.39,58.9,119.96,57.95,119.53,59.85,120.39,25.51894052081869,61.944160334995956,24.952065006315884,0.00024071733766615184,0.00024071733766615184,0.00024071733766615184
"Smitty's, Alberta, Canada",51.040302,-113.913059,51.040252,-113.913109,51.040352,-113.913009,Canada,41.67692566000011,-141.0068659999999,83.11042000000009,-52.618888854999966,Alberta,48.99999999900018,-120.00052642799994,60.00006484900018,-109.99985504199992,Division No. 6,50.84571457000004,-114.27149200499991,51.18407058800017,-113.90574645899984,51.0447,-113.9348,51.04,-113.91,51.04,-113.91,51.0447,-113.9103,51.0397,-113.9153,51.0497,-113.9053,51.04,-113.91,51.04,-113.91,51.04,-113.91,1.596714690451293,0.5257016012174297,0.21649530824332072,0.5733527763913632,0.5065745463118398,0.5733527763913632
"Feen barnehage, Vestfold, Norway",59.1878123,10.3100118,59.1877623,10.3099618,59.1878623,10.3100618,Norway,57.95902600000005,3.904688000000135,71.18125200000014,31.16197999900004,Vestfold,58.93680600100015,9.750495910999971,59.692359925000176,10.59583400000014,Stokke,59.15395000000001,10.129131316000157,59.33042526300011,10.378610000000153,59.19,10.31,59.19,10.31,59.19,10.31,59.1911,10.3122,59.1906,10.3117,59.1916,10.3127,59.19,10.31,59.19,10.31,59.19,10.31,0.243262069398885,0.3862348949240557,0.243262069398885,0.6277786379860023,0.5628544036756187,0.6277786379860023
"Polícia Civil, Rio Grande do Sul, Brazil",-30.0324924,-51.2176518,-30.0325839,-51.2177226,-30.0324009,-51.217581,Brazil,-33.74631599999998,-73.98970794799999,5.264877796000064,-28.847639913999956,Rio Grande do Sul,-33.74631599999998,-57.64547729399993,-27.08230201999993,-49.69135178799996,Porto Alegre,-30.26941369399998,-51.303245190999974,-29.93230217599995,-51.01194219899992,-30.0346,-51.2177,-30.035,-51.218,-30.034,-51.217,-30.032499,-51.221944,-30.034,-51.223,-30.031,-51.221,-30.03,-51.22,-30.03,-51.22,-30.03,-51.22,0.2344003562664205,0.4131939343349031,0.3576431478504332,0.6861252206156583,0.6004631421105986,0.5873087068391165
"Igreja Nossa Senhora do Carmo, Rio Grande do Sul, Brazil",-30.0363191,-51.2246214,-30.0364486,-51.2247892,-30.0361734,-51.2244535,Brazil,-33.74631599999998,-73.98970794799999,5.264877796000064,-28.847639913999956,Rio Grande do Sul,-33.74631599999998,-57.64547729399993,-27.08230201999993,-49.69135178799996,Porto Alegre,-30.26941369399998,-51.303245190999974,-29.93230217599995,-51.01194219899992,-30.04,-51.22,-30.04,-51.22,-30.04,-51.22,-30.0399,-51.2219,-30.0409,-51.2229,-30.0389,-51.2209,-30.04,-51.22,-30.04,-51.22,-30.04,-51.22,0.6045027587941092,0.4766241906048633,0.6045027587941092,0.4124826339024773,0.5306597962495904,0.4124826339024773
"Posto de Saude de Chipuazo, Sofala, Mozambique",-17.8502998,35.3986015,-17.8503498,35.3985515,-17.8502498,35.3986515,Mozambique,-26.868694303999973,30.219437939000105,-10.47124999999994,40.83930600000008,Sofala,-21.31664099999989,33.389129640000135,-16.783020018999935,36.29430400000018,Caia,-18.23327999999998,34.72785186900012,-17.699670790999846,35.46434021000016,-17.85,35.4,-17.855,35.395,-17.845,35.405,-17.8498,35.4002,-17.8508,35.3992,-17.8488,35.4012,-17.85,35.4,-17.85,35.4,-17.85,35.4,0.1517277315873798,0.1780827174271265,0.1517277315873798,0.8452451493602189,0.7625306434452128,0.6399999999999431
"CH Maihar, Madhya Pradesh, India",24.2641559,80.7614677,24.2641059,80.7614177,24.2642059,80.7615177,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Madhya Pradesh,21.075309754000045,74.03466796900017,26.874370576000103,82.80777740400015,Satna,23.968000413000027,80.34780120800019,24.405199050000135,80.99754333500016,24.3667,80.7667,24.26,80.76,24.26,80.76,24.2633,80.7618,24.2533,80.7518,24.2733,80.7718,24.26,80.76,24.26,80.76,24.26,80.76,11.414703667404687,0.10095746041515333,0.4854766620982063,0.5098008167657121,0.4444444444441813,0.5098008167657121
"Confitería Costansi, Santa Fe, Argentina",-32.748355,-60.73435,-32.748405,-60.7344,-32.748305,-60.7343,Argentina,-55.06153099999989,-73.56056499999994,-21.781371169999943,-53.59183502099995,Santa Fe,-34.3842926019999,-62.88922119199998,-27.993928908999976,-58.870822905999944,San Lorenzo,-33.412113188999854,-61.22324371299999,-32.45742416299993,-60.67326736399991,-32.75,-60.73,-32.75,-60.73,-32.75,-60.73,-32.7499,-60.7326,-32.7504,-60.7331,-32.7494,-60.7321,-32.75,-60.73,-32.75,-60.73,-32.75,-60.73,0.44604329075352184,0.23727331093224371,0.44604329075352184,0.4990859232174393,0.7012188158751181,0.4990859232174393
"Alshbab restaurant, Najran, Saudi Arabia",17.5302877,44.2092776,17.5302377,44.2092276,17.5303377,44.2093276,Saudi Arabia,16.379528000000107,34.494406000000026,32.15433769900011,55.6666851010001,Najran,16.95000000000016,43.59569000000016,19.4488889000001,52.00175270000011,Najran,17.33055560100007,43.633881801000086,17.9159001000001,44.59480820000016,17.53,44.22,17.53,44.21,17.53,44.21,17.5311,44.2122,17.5301,44.2112,17.5321,44.2132,17.53,44.21,17.53,44.21,17.53,44.21,1.1373555064667893,0.32275977947022416,0.08300882895835203,0.6399999999999431,0.6658874117817691,0.6399999999999431
"ZRP Hwange, Matabeleland North, Zimbabwe",-18.3453638,26.5119702,-18.3454138,26.5119202,-18.3453138,26.5120202,Zimbabwe,-22.419572450999965,25.23773417400014,-15.607276286999934,33.05501937900004,Matabeleland North,-20.3619397089999,25.23773417400014,-16.889964585999905,29.23379459300014,Hwange Urban,-18.42189026099993,26.50580975500003,-18.33814262599998,26.55131898300016,-18.35,26.51,-18.35,26.51,-18.35,26.51,-18.3675,26.5019,-18.3775,26.4919,-18.3575,26.5119,-18.35,26.51,-18.35,26.51,-18.35,26.51,0.5558791060409907,2.681072278580556,0.5558791060409907,0.48356141582416434,0.03400768659211015,0.48356141582416434
"Енисей, Krasnoyarsk, Russia",56.1230837,93.1490479,56.0854589,93.1170058,56.1606919,93.2043225,Russia,41.188865663,-179.99999999999994,81.85624700000005,180.0000000000001,Krasnoyarsk,51.75949096700015,76.09635200000014,81.27500200000003,113.9229200000002,Berezovskiy rayon,55.234882356000185,92.23543548700012,56.35210800100009,94.00402831900016,56.1135,92.9243,56.09,93.12,56.16,93.2,56.1286,93.1836,56.09,93.12,56.16,93.2,56.125,93.16,56.09,93.12,56.16,93.2,13.972578986118377,2.227544832259992,0.7114663252969418,0.05555555555554131,0.05555555555554131,0.05555555555554131
